Date,Transparency
2019-05-06,-3.67894
2019-05-14,-3.7119331
2019-05-23,-2.8203387
2019-05-28,-2.2246778
2019-06-07,-2.15631
2019-06-11,-2.938771
2019-06-21,-2.9152246
2019-06-26,-2.8021262
2019-07-03,-3.22491
2019-07-12,-5.1365323
2019-07-16,-4.053179
2019-07-25,-3.4663556
2019-07-30,-3.6544168
2019-08-08,-3.4063332
2019-08-14,-2.2461154
2019-08-20,-2.6460505
2019-08-28,-2.1221716
2019-09-04,-2.0754895
2019-09-10,-2.1238635
2019-09-18,-0.78591704
2019-09-27,-3.0712037
2019-10-01,-2.558891
2019-10-07,-1.7372968
2019-10-16,-0.996749
2019-10-21,-1.1676666
2019-10-29,-0.8914182
2019-11-04,-0.82007986
2019-11-15,-0.60770357
2019-11-26,-1.0407197
2019-12-05,-0.5380202
2019-12-11,-1.0085247
2019-12-19,-1.5748516
2019-12-27,-1.7234694
2020-01-08,-2.6297712
2020-01-13,-3.243685
2020-02-04,-2.821343
2020-02-12,-2.8704565
2020-02-17,-2.511626
2020-05-20,-1.718088
2020-05-29,-1.8618678
2020-06-03,-4.229955
2020-06-10,-3.7709012
2020-06-15,-3.5589046
2020-06-25,-3.0487032
2020-06-29,-3.1436532
2020-07-07,-4.039605
2020-07-13,-3.7256246
2020-07-23,-2.915059
2020-07-28,-3.8009255
2020-08-03,-3.2485144
2020-08-10,-5.004693
2020-08-18,-5.5237136
2020-08-25,-5.318111
2020-09-03,-5.77435
2020-09-10,-6.0468388
2020-09-23,-5.792769
2020-09-30,-5.888481
2020-10-09,-5.745641
2020-10-13,-5.4351187
2020-10-20,-5.568998
2020-10-29,-5.4658027
2020-11-03,-4.471767
2020-11-11,-4.227823
2020-11-18,-5.241666
2020-11-24,-4.207566
2020-11-30,-5.358852
2020-12-14,-4.5054245
2020-12-22,-5.7522316
2021-01-04,-4.916194
2021-01-13,-4.9597774
2021-01-18,-5.2484207
2021-01-27,-4.409464
2021-02-01,-3.0283961
2021-02-11,-4.667733
2021-02-16,-5.464916
2021-02-23,-5.501441
2021-03-05,-4.4197617
2021-03-11,-3.641744
2021-03-17,-5.448187
2021-08-13,-1.581338
2021-10-07,-1.3332195
2021-10-11,-1.3332195
2021-10-18,-2.1927497
2021-10-28,-2.307942
2021-11-04,-2.7350767
2021-11-18,-2.8497658
2021-11-25,-2.932037
2021-12-01,-3.0259511
2021-12-10,-5.731062
2021-12-15,-5.710868
2021-12-21,-4.8825955
2021-12-28,-5.5809937
2022-01-12,-5.847733
2022-01-19,-5.6983705
2022-01-27,-5.488129
2022-02-02,-5.8660254
2022-02-10,-5.435048
2022-02-16,-5.5730567
2022-02-24,-5.77533
2022-03-02,-5.40727
2022-03-11,-5.465095
2022-03-24,-0.2926561
2022-03-28,-1.327829
2022-04-06,-0.6641095
2022-04-11,-1.157551
2022-04-19,-2.2933853
2022-04-22,-1.7844547
2022-04-27,-2.8105237
2022-05-06,-2.432253
2022-05-13,-3.1929467
2022-05-18,-2.694763
2022-05-18,-2.694763
2022-05-26,-2.1989112
2022-06-02,-3.2430172
2022-06-10,-3.7901938
2022-06-24,-3.3593073
2022-06-30,-3.2011633
2022-07-20,-4.278201
2022-07-20,-4.278201
2022-07-28,-4.5253215
2022-08-03,-3.1308527
2022-08-11,-2.1905472
2022-08-17,-3.3472419
2022-08-24,-2.544974
2022-09-01,-5.083077
2022-09-07,-5.049731
2022-09-15,-3.6171832
2022-09-21,-2.476262
2022-09-29,-2.5830212
2022-10-05,-2.2666845
2022-10-11,-2.3703818
2022-10-18,-4.610054
2022-10-26,-4.3591113
2022-11-02,-4.9234724
2022-11-09,-3.5590703
2022-11-17,-5.10588
2022-11-24,-5.322825
2022-12-01,-5.70158
2022-12-07,-4.1376777
2022-12-16,-4.6299057
2022-12-20,-5.779867
2022-12-27,-5.7981663
2023-01-03,-5.9058394
2023-01-10,-5.8268714
2023-01-20,-4.986233
2023-01-25,-5.5138874
2023-01-25,-5.5138874
2023-02-01,-6.075541
2023-02-08,-5.596702
2023-02-14,-5.3210053
2023-02-23,-5.6124187
2023-02-23,-5.6124187
2023-03-01,-5.48075
2023-03-08,-5.4071584
2023-03-16,-5.9625654
2023-03-16,-5.9625654
2023-03-22,-5.8768845
2023-03-22,-5.8768845
2023-04-04,-5.9624443
2023-04-11,-5.468057
2023-04-20,-5.249337
2023-04-20,-5.249337
2023-04-27,-5.481508
2023-05-04,-5.3262653
2023-05-11,-5.1816845
2023-05-18,-5.1112347
2023-05-25,-2.9566975
2023-05-31,-5.13007
2023-06-05,-5.4083734
2023-06-05,-5.4083734
2023-06-13,-5.241924
2023-06-21,-5.342257
2023-06-28,-5.23796
2023-07-05,-5.4367547
2023-07-12,-5.2755337
2023-07-19,-4.9225173
2023-07-26,-5.05244
2023-08-01,-5.138555
2023-08-10,-4.3161025
2023-08-17,-2.7100344
2023-08-24,-4.510486
2023-08-30,-4.922915
2023-09-07,-2.5232997
2023-09-13,-2.6762145
2023-09-21,-5.102815
2023-09-27,-5.2359877
2023-10-05,-4.544838
2023-10-11,-4.5722065
2023-10-17,-3.9462552
2023-10-25,-2.2671201
2023-10-31,-2.7756722
2023-11-08,-3.9756417
2023-11-16,-5.0570974
2023-11-24,-5.245014
2023-11-29,-5.4134526
2023-12-07,-5.161984
2023-12-13,-6.0689507
2023-12-19,-6.0401773
2023-12-27,-6.04895
2024-01-03,-6.062715
2024-01-09,-6.0706553
2024-01-16,-6.042934
2024-01-23,-5.890552
2024-02-01,-5.8642616
2024-02-06,-5.926632
2024-02-13,-5.488189
2024-02-20,-5.3199925
2024-03-07,-5.5027556
2024-03-13,-5.466061
2024-03-20,-3.7801566
2024-03-26,-5.472177
2024-04-02,-6.0679507
2024-04-10,-5.490227
2024-04-24,-5.4942837
2024-04-29,-6.051907
2024-05-10,-6.0725102
2024-05-15,-5.5060234
2024-05-22,-5.478978
2024-05-29,-5.489438
2024-06-05,-5.466819
2024-06-10,-5.479674
2024-06-18,-5.4589787
2024-06-25,-4.1820107
2024-07-03,-5.4482365
2024-07-09,-2.997104
2024-07-18,-4.0792274
