Date,Transparency
2019-06-07,-1.7984818
2019-06-11,-2.1370976
2019-06-21,-2.4228706
2019-06-26,-1.6892159
2019-07-03,-1.9237671
2019-07-12,-2.530271
2019-07-16,-2.8661969
2019-07-25,-2.5957496
2019-07-30,-1.5407333
2019-08-08,-2.0783377
2019-08-14,-1.7303207
2019-08-20,-2.5322027
2019-08-28,-1.3419442
2019-09-04,-1.2932613
2019-09-10,-1.5587784
2019-09-18,-0.8887052
2019-09-27,-1.752941
2019-10-01,-1.7936274
2019-10-07,-1.6366773
2019-10-16,-0.82878715
2019-10-21,-1.334085
2019-10-29,-0.8456249
2019-11-04,-0.7453137
2019-11-15,-0.800287
2019-11-26,-1.0424256
2019-12-05,-0.7171248
2019-12-11,-1.0428019
2019-12-19,-1.4947966
2019-12-27,-1.6660117
2020-01-08,-1.7185652
2020-01-13,-1.8489579
2020-02-04,-2.7047293
2020-02-12,-2.391912
2020-02-17,-2.0859025
2020-05-20,-4.433629
2020-05-29,-2.5476897
2020-06-03,-1.7459108
2020-06-10,-2.669898
2020-06-15,-2.796927
2020-06-25,-3.3629
2020-06-29,-3.1160529
2020-07-07,-4.2153735
2020-07-13,-1.6134133
2020-07-23,-2.878618
2020-07-28,-2.5535498
2020-08-03,-2.0279396
2020-08-10,-4.170747
2020-08-18,-3.6852396
2020-08-25,-3.1233368
2020-09-03,-3.9781868
2020-09-10,-3.0883548
2020-09-23,-3.5147455
2020-09-30,-2.9203594
2020-10-09,-3.4364293
2020-10-13,-2.6349685
2020-10-20,-2.7936356
2020-10-29,-2.656295
2020-11-03,-2.8529215
2020-11-11,-2.967329
2020-11-18,-3.2285469
2020-11-24,-3.4213085
2020-11-30,-3.7808585
2020-12-14,-4.5700197
2020-12-22,-5.5977077
2021-01-04,-5.191714
2021-01-13,-4.55451
2021-01-18,-5.385735
2021-01-27,-3.028186
2021-02-01,-3.7276027
2021-02-11,-4.9761834
2021-02-16,-5.2834325
2021-02-23,-5.2449427
2021-03-05,-3.818145
2021-03-11,-4.120163
2021-03-17,-5.216264
2021-08-13,-1.3533852
2021-10-07,-1.5911413
2021-10-11,-1.5911413
2021-10-18,-2.13555
2021-10-28,-2.3572373
2021-11-04,-2.7308235
2021-11-18,-2.869942
2021-11-25,-3.1601849
2021-12-01,-4.1245317
2021-12-10,-5.070896
2021-12-15,-5.131199
2021-12-21,-3.2252378
2021-12-28,-5.18757
2022-01-12,-5.190871
2022-01-19,-5.0690036
2022-01-27,-3.9153984
2022-02-02,-4.2108593
2022-02-10,-3.8938072
2022-02-16,-3.8054965
2022-02-24,-3.8908782
2022-03-02,-3.5577679
2022-03-11,-3.8499951
2022-03-24,-1.5057337
2022-03-28,-1.7176099
2022-04-06,-0.86860156
2022-04-11,-1.8388321
2022-04-19,-2.8432527
2022-04-22,-2.8380175
2022-04-27,-3.2124035
2022-05-06,-3.4877398
2022-05-13,-2.7031198
2022-05-18,-3.2789173
2022-05-18,-3.2789173
2022-05-26,-3.1487403
2022-06-02,-3.9480705
2022-06-10,-3.1018922
2022-06-24,-3.3115256
2022-06-30,-2.9181657
2022-07-20,-3.8562477
2022-07-20,-3.8562477
2022-07-28,-3.4615674
2022-08-03,-2.9644854
2022-08-11,-2.3868527
2022-08-17,-2.5802882
2022-08-24,-2.982333
2022-09-01,-3.2419648
2022-09-07,-2.9052904
2022-09-15,-2.6817684
2022-09-21,-2.7108314
2022-09-29,-2.2534652
2022-10-05,-2.6929362
2022-10-11,-3.0633094
2022-10-18,-3.2509289
2022-10-26,-2.8490055
2022-11-02,-3.0389962
2022-11-09,-2.8875165
2022-11-17,-3.188773
2022-11-24,-3.5668292
2022-12-01,-3.7814949
2022-12-07,-3.4711077
2022-12-16,-2.965417
2022-12-20,-3.211384
2022-12-27,-3.9321454
2023-01-03,-3.7958074
2023-01-10,-3.7876885
2023-01-20,-3.6135912
2023-01-25,-4.046841
2023-01-25,-4.046841
2023-02-01,-4.0912952
2023-02-08,-3.7826643
2023-02-14,-3.4276814
2023-02-23,-4.2677164
2023-02-23,-4.2677164
2023-03-01,-4.706471
2023-03-08,-3.7749543
2023-03-16,-4.2671447
2023-03-16,-4.2671447
2023-03-22,-3.296497
2023-03-22,-3.296497
2023-04-04,-3.5070958
2023-04-11,-3.4491606
2023-04-20,-4.778989
2023-04-20,-4.778989
2023-04-27,-3.2356005
2023-05-04,-4.1650686
2023-05-11,-2.993701
2023-05-18,-3.022375
2023-05-25,-4.4748287
2023-05-31,-3.9402785
2023-06-05,-3.3527236
2023-06-05,-3.3527236
2023-06-13,-3.2941012
2023-06-21,-3.1696355
2023-06-28,-3.2309108
2023-07-05,-3.8272626
2023-07-12,-3.1171336
2023-07-19,-3.5600827
2023-07-26,-3.548653
2023-08-01,-3.5002608
2023-08-10,-3.8142147
2023-08-17,-2.811464
2023-08-24,-3.6273327
2023-08-30,-3.5462399
2023-09-07,-3.369596
2023-09-13,-4.6324716
2023-09-21,-2.9282043
2023-09-27,-4.1079974
2023-10-05,-3.7174923
2023-10-11,-3.0497208
2023-10-17,-2.666077
2023-10-25,-2.211686
2023-10-31,-2.2429814
2023-11-08,-3.2282283
2023-11-16,-4.373289
2023-11-24,-3.1025672
2023-11-29,-4.509028
2023-12-07,-4.552011
2023-12-13,-4.009203
2023-12-19,-5.160218
2023-12-27,-5.3192563
2024-01-03,-4.401792
2024-01-09,-5.098745
2024-01-16,-5.0338793
2024-01-23,-3.8273468
2024-02-01,-5.323651
2024-02-06,-4.97513
2024-02-13,-3.6553729
2024-02-20,-4.9416924
2024-03-07,-3.824069
2024-03-13,-4.091102
2024-03-20,-3.786373
2024-03-26,-4.5249662
2024-04-02,-1.1279495
2024-04-10,-2.3823237
2024-04-24,-0.7080849
2024-04-29,-2.803699
2024-05-10,-0.41346267
2024-05-15,-0.51047146
2024-05-22,-1.2014283
2024-05-29,-0.99612653
2024-06-05,-0.6056415
2024-06-10,-0.8071011
2024-06-18,-1.8993545
2024-06-25,-0.5066278
2024-07-03,-2.5871446
2024-07-09,-1.2985435
2024-07-18,-0.89902526
