Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5
2017-03-22,8.982573,7.403846,7.3903446,7.4144764,7.4282093,7.453723,7.438906,7.4618487,7.395381
2017-03-30,7.9203887,7.6305985,7.6986647,7.784993,7.76716,7.802984,7.786104,7.7324667,7.7646265
2017-04-05,8.209703,6.9561334,6.984484,6.9930596,6.9585147,6.995391,7.0458884,6.953385,7.011705
2017-04-12,8.565675,7.497047,7.2392445,7.1755643,7.3173285,7.22834,7.286089,7.2885523,7.3137875
2017-04-25,8.283186,6.916187,6.9332166,6.9259953,6.831579,6.7829685,6.816534,6.7618976,6.7562814
2017-05-04,8.087652,6.753187,6.6357775,6.669894,6.8143463,6.76386,6.7388515,6.834423,6.736353
2017-05-19,6.5417924,5.94503,5.9770923,5.9838037,5.9595327,5.993386,5.9600086,5.978256,6.042062
2017-05-24,6.303539,5.2024407,6.073854,6.0737324,6.0722256,6.0870934,6.071738,6.057792,6.1634965
2017-06-02,6.78148,6.7329183,6.710097,6.7329135,6.701062,6.693421,6.74461,6.854312,6.737487
2017-06-06,6.7810955,6.1009674,6.101749,6.133002,6.125352,6.117802,6.220782,6.374512,6.242729
2017-06-13,6.4652543,6.329426,6.336233,6.283069,6.3529606,6.349467,6.3181014,6.3354793,6.315852
2017-06-21,5.560312,4.532073,4.442916,4.504296,4.581046,4.508946,4.5378327,4.493176,4.5047836
2017-06-30,5.9080753,4.356816,4.387745,4.383549,4.3711863,4.3577456,4.3530054,4.3624973,4.377498
2017-07-05,6.3213606,5.1078863,5.7779303,5.7679954,5.767635,5.7923903,5.760487,5.7447596,5.9604807
2017-07-12,5.5319443,6.2014284,6.250691,6.242835,6.2582097,6.229799,6.174724,6.2210827,6.2546277
2017-07-19,6.4376726,5.5377836,6.12252,6.0374603,6.1398783,5.9865437,5.8069415,5.9637337,5.8623233
2017-07-26,6.088743,6.6157928,6.6863074,6.72994,6.736985,6.708788,6.705625,6.730186,6.596416
2017-08-30,6.2250557,4.726243,4.100815,3.9555974,3.7880294,4.5825496,4.4976816,4.558212,4.681186
2017-09-06,5.540406,4.6404295,4.015992,4.8415875,4.8858647,4.7614093,4.736328,4.696914,4.6714573
2017-09-11,5.2227206,4.1750803,4.0099163,3.9907987,4.0108957,4.012947,3.9488196,3.964306,3.9496994
2017-09-27,6.6617894,6.1389556,5.816197,5.778712,5.7452626,5.688733,5.626756,5.6018143,5.464829
2017-10-04,5.9820642,6.348501,6.2590013,6.232419,6.2469373,6.296002,6.07371,6.1172843,5.9051876
2017-10-11,6.702124,5.356551,5.345436,5.4059834,5.279194,5.3337154,5.405244,5.354221,5.3131547
2017-10-17,6.449103,5.8326697,5.8266354,5.8196225,5.8354244,5.766413,5.8222194,5.8391476,5.8080363
2017-10-25,6.186031,5.867927,5.6216173,5.58955,5.615686,5.6221695,5.609629,5.6607094,5.579434
2017-11-03,6.5721207,6.288451,6.2659354,6.2639856,6.2965055,6.283985,6.2559857,6.307614,6.2796507
2017-11-08,7.43149,4.9979343,6.801643,6.7884903,6.7823396,6.786592,6.787981,6.785255,6.7799535
2017-11-15,7.428585,5.7622423,7.4412146,7.4062915,7.4336934,7.4324956,7.454707,7.4244485,7.4565177
2017-11-22,7.2607417,7.0813174,7.0578527,7.069794,7.0444794,7.039671,6.9910636,7.0636125,7.028303
2017-11-28,6.609804,7.0877247,7.0954385,6.6623845,6.661924,6.6057158,6.60782,6.337829,5.6692944
2017-12-05,8.635768,7.9714785,7.4483476,7.4443297,7.436543,7.454804,7.4481115,7.429682,7.438418
2017-12-13,6.837413,6.175122,7.0002165,7.0295177,7.119908,7.0166116,7.031085,7.0028224,7.03519
2017-12-18,8.137213,6.990066,7.4140725,7.3952217,7.4108043,7.3860836,7.3637614,7.3619723,7.344856
2017-12-26,6.9864254,6.3768606,7.1301346,7.149883,7.117083,7.181905,7.127277,7.081687,6.910106
2018-01-02,8.301873,6.1705246,7.176022,7.1966286,7.2203484,7.2080984,7.2220984,7.2409496,7.2062554
2018-01-09,6.8421564,7.1653566,7.090966,7.0891275,7.130929,6.880783,6.3469796,6.2668896,6.255776
2018-01-17,8.046088,6.2948985,7.527588,7.5129504,7.5149274,7.5141025,7.518824,7.5086064,7.487943
2018-01-24,7.787339,6.819479,7.7045217,7.7079372,7.680307,7.666225,7.6537657,7.638975,7.6718307
2018-01-31,6.680025,7.484104,7.826227,7.8483343,7.813565,7.8464413,7.728241,7.7739706,7.796255
2018-02-12,8.061077,8.544864,8.384412,8.391612,8.391437,8.354281,8.378406,8.323068,8.233425
2018-02-20,8.115323,8.702454,8.717968,8.710209,8.691437,8.671465,8.636708,8.628932,8.412239
2018-02-27,8.109801,7.741715,7.7051997,7.730205,7.701451,7.7024183,7.7019134,7.706412,7.7035613
2018-03-07,7.750007,7.9278035,7.657392,7.6874514,7.678184,7.7107997,7.683119,7.713437,7.7024364
2018-03-13,7.706508,7.408064,7.261706,7.2963023,7.3212624,7.3514047,7.3002944,7.2552724,7.269926
2018-03-26,7.2700415,7.401729,7.4204173,7.426288,7.4087977,7.4331927,7.4323125,7.4394116,7.4277205
2018-04-05,7.3917356,6.941054,6.9436574,6.9396114,6.9513555,6.9538655,6.953111,6.9408665,6.9572906
2018-04-17,7.0288687,7.083938,6.9039893,6.885796,6.8769803,6.892198,6.895372,6.8873577,6.9126425
2018-04-27,6.1831,6.2122464,6.216419,6.2141857,6.2301803,6.2253437,6.223469,6.198982,6.206139
