Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5
2017-03-22,12.050601,40.243782,40.24841,40.247215,40.25067,40.2502,40.253246,40.253292,40.282955
2017-03-30,11.970931,40.401333,40.435635,40.446266,40.44104,40.44036,40.441452,40.436443,40.45113
2017-04-05,12.846923,40.59043,40.58397,40.589115,40.588318,40.586292,40.593147,40.586304,40.587658
2017-04-12,18.172308,40.451992,40.77172,40.776394,40.7809,40.78064,40.78333,40.78316,40.787174
2017-04-25,23.76972,40.878902,40.887367,40.911728,40.94327,40.943233,40.950153,40.96115,40.970844
2017-05-04,29.90525,41.17714,41.185673,41.185513,41.23053,41.215183,41.200275,41.226124,41.214367
2017-05-19,42.45051,41.46207,41.471592,41.46843,41.48454,41.486202,41.471027,41.484364,41.53325
2017-05-24,43.130775,41.55598,41.636307,41.629547,41.6214,41.647957,41.620728,41.621338,41.658035
2017-06-02,40.90114,41.725796,41.72929,41.733555,41.741875,41.764606,41.73958,41.83167,41.73774
2017-06-06,41.41277,41.84359,41.82228,41.83976,41.836906,41.831154,41.849293,41.90583,41.84058
2017-06-13,42.84209,42.23472,42.245853,42.256077,42.2413,42.241993,42.2937,42.305946,42.261917
2017-06-21,42.664516,42.574097,42.53331,42.537506,42.53693,42.538025,42.544163,42.534687,42.54155
2017-06-30,42.647972,42.875973,42.867706,42.876186,42.894302,42.902603,42.943817,42.881943,42.877487
2017-07-05,43.979774,43.13098,43.321228,43.323727,43.327682,43.34993,43.32673,43.330315,43.553787
2017-07-12,43.092484,43.24553,43.206955,43.203815,43.212234,43.21334,43.238842,43.246384,43.251022
2017-07-19,43.893604,43.191494,43.326,43.358177,43.32953,43.397694,43.470707,43.42541,43.463097
2017-07-26,44.062004,43.77772,43.77746,43.771988,43.78544,43.790127,43.791306,43.77162,43.797054
2017-08-30,45.18167,43.26907,43.743477,43.51892,43.80764,44.049515,44.024048,44.006344,44.090935
2017-09-06,44.544098,43.950745,44.032703,44.102985,44.140316,44.14798,44.14917,44.162823,44.15642
2017-09-11,44.47082,44.237694,44.22822,44.249714,44.228477,44.27566,44.231804,44.306637,44.298077
2017-09-27,44.670856,44.606766,44.659172,44.678192,44.687824,44.766632,44.6567,44.71801,44.649452
2017-10-04,43.26081,44.399967,44.531483,44.56222,44.56365,44.66711,44.609097,44.82602,44.927364
2017-10-11,44.70711,44.797905,44.806774,44.78311,44.85352,44.808277,44.773952,44.77663,44.836136
2017-10-17,44.155937,44.397354,44.27465,44.39997,44.48484,44.56527,44.681778,44.830048,44.882114
2017-10-25,43.747734,44.579166,44.76704,44.799305,44.772034,44.804485,44.784115,44.82616,44.775875
2017-11-03,45.30762,44.4063,44.40469,44.407932,44.412468,44.41525,44.414215,44.41474,44.418495
2017-11-08,45.151585,44.580887,44.564865,44.574547,44.569878,44.571068,44.566303,44.5742,44.60669
2017-11-15,46.45831,44.90891,44.943825,44.95654,44.94985,44.968212,44.950737,44.96132,44.950035
2017-11-22,45.954647,44.5639,44.571762,44.593033,44.574337,44.574795,44.66115,44.575764,44.581238
2017-11-28,45.31325,44.079426,44.380886,44.578556,44.587597,44.611946,44.628532,44.685894,44.69685
2017-12-05,46.44563,43.962948,44.41319,44.40678,44.415142,44.406292,44.417313,44.414856,44.41129
2017-12-13,45.13534,44.24275,44.525227,44.537533,44.578022,44.52526,44.52731,44.525295,44.527767
2017-12-18,43.287094,44.90883,44.57566,44.547527,44.583485,44.586086,44.58411,44.588963,44.587418
2017-12-26,44.14277,44.404285,44.365623,44.35334,44.430717,44.37602,44.37434,44.373425,44.434
2018-01-02,44.547768,44.34991,44.39799,44.409683,44.402847,44.40071,44.41091,44.417355,44.409855
2018-01-09,44.30609,44.071587,44.09563,44.090214,44.15173,44.200966,44.36558,44.37362,44.373062
2018-01-17,43.93559,43.880013,43.89468,43.887154,43.8927,43.88092,43.881836,43.88492,43.88893
2018-01-24,44.42375,43.796898,43.72853,43.727936,43.740345,43.75296,43.732975,43.79482,43.739994
2018-01-31,43.448467,43.308475,43.27415,43.27258,43.293934,43.28403,43.302498,43.301064,43.301533
2018-02-12,43.145462,43.10734,43.114357,43.112,43.117886,43.132263,43.129864,43.14193,43.168583
2018-02-20,42.451473,42.764225,42.75992,42.774593,42.77567,42.77431,42.798283,42.804523,42.99843
2018-02-27,42.969,42.991177,42.96842,42.97574,42.9896,42.975945,42.93283,42.92938,42.962288
2018-03-07,42.70884,42.538303,42.559505,42.54884,42.554703,42.549145,42.58315,42.573177,42.56853
2018-03-13,42.975403,42.778183,42.79544,42.793556,42.796963,42.804916,42.804207,42.802273,42.803524
2018-03-26,43.667618,42.784725,42.798843,42.802727,42.803307,42.79869,42.829678,42.80415,42.855457
2018-04-05,43.44645,43.168564,43.171432,43.15498,43.16676,43.160583,43.152325,43.156418,43.154778
2018-04-17,39.705452,43.376392,43.379383,43.372753,43.370018,43.37275,43.376015,43.37333,43.372223
2018-04-27,43.306442,43.205208,43.201473,43.203056,43.20124,43.200634,43.20198,43.2033,43.202763
2018-05-02,43.754505,43.41786,43.42348,43.41801,43.422726,43.426033,43.44904,43.437046,43.4356
2018-05-11,45.480896,43.095005,43.376793,43.38381,43.375935,43.377636,43.415413,43.38059,43.381798
2018-05-16,44.01069,43.45234,43.45279,43.478626,43.455807,43.53648,43.490574,43.469597,43.489147
2018-05-22,43.78458,43.671043,43.738068,43.716946,43.683697,43.793095,43.683403,43.682835,43.69214
2018-05-30,44.503033,43.705467,43.71936,43.735764,43.74462,43.741943,43.752502,43.753975,43.718884
