2024-04-02,0.36194354,0.055998594
2024-04-10,0.027229847,0.0
2024-04-24,0.6788447,0.44533223
2024-04-29,0.14423922,0.151088
2024-05-10,0.40926105,0.056108482
2024-05-15,0.060477093,0.09921565
2024-05-22,0.0,0.0
2024-05-29,0.074542135,0.05547858
2024-06-05,0.09840754,0.0
2024-06-10,0.0,0.0
2024-06-18,0.23595563,0.34396765
2024-06-25,0.04914645,0.0
2024-07-03,0.06747605,0.0544482
2024-07-09,0.12871765,0.15083843
2024-07-18,0.2532436,0.22924083
