Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0
2017-03-22,13.217197,40.0742,40.158443,40.307636,40.323734,40.345,40.302082,39.328186
2017-03-30,4.212787,40.49786,40.433704,40.410957,40.43013,40.414326,40.428852,40.208782
2017-04-05,0.6251471,40.317234,40.37435,40.297832,40.311256,40.367638,40.406918,40.419716
2017-04-12,8.97147,40.667126,40.67534,40.626873,40.62424,40.629154,40.676155,40.67738
2017-04-25,21.117212,40.93004,40.97865,40.933086,41.02324,41.117607,41.173378,41.174606
2017-05-04,40.224342,40.80246,41.01351,41.215717,41.182972,41.214115,41.19703,41.242577
2017-05-19,41.98364,41.28551,41.25223,41.325237,41.303204,41.40582,41.41419,41.441174
2017-05-24,41.43616,41.429203,41.71904,41.70991,41.678787,41.570858,41.734814,41.766544
2017-06-02,43.13054,42.105534,42.06131,42.109314,42.110332,42.088196,42.048973,42.057575
2017-06-06,42.473797,41.94949,42.05357,42.083504,42.092453,42.099377,42.116737,42.120186
2017-06-13,41.583504,41.75876,42.20725,42.36283,42.395313,42.44387,42.476295,42.339436
2017-06-21,40.64943,42.476696,42.489513,42.49075,42.44087,42.51912,42.65935,42.658802
2017-06-30,42.656578,42.351955,42.940926,42.923267,42.53765,42.84953,42.818962,42.542675
2017-07-05,42.65501,42.92427,43.198822,43.122246,43.180466,43.13296,43.21923,43.271717
2017-07-12,43.906216,43.20197,42.758194,43.2865,43.288425,43.294815,43.42226,43.44912
2017-07-19,42.97723,42.75677,43.032936,43.337948,43.4431,43.418056,43.48804,43.476116
2017-07-26,43.525295,43.52044,43.649544,43.61844,43.617016,43.6429,43.61055,43.52048
2017-08-30,43.39323,42.923794,43.230312,43.37735,43.41275,43.29052,43.381874,44.052124
2017-09-06,43.721676,43.676258,43.88414,44.07026,44.06579,44.09749,44.170616,44.262165
2017-09-11,43.804432,43.933075,43.843613,44.02645,43.999996,43.97914,44.006794,44.02654
2017-09-27,42.628117,44.264282,44.443554,44.55167,44.670113,44.72433,44.69883,44.79147
2017-10-04,45.27601,44.448612,44.60624,44.416668,44.36622,44.259193,44.584694,44.607903
2017-10-11,44.193752,44.6102,44.598446,44.634487,44.6158,44.584053,44.626534,44.425793
2017-10-17,44.475674,44.728756,44.744614,44.676636,44.726074,44.722233,44.744457,44.67069
2017-10-25,46.007835,44.137287,44.586147,44.644844,44.691673,44.692215,44.680515,44.64254
2017-11-03,44.868492,44.65261,44.652794,44.675533,44.670532,44.557514,44.612362,44.618793
2017-11-08,42.593468,44.07082,44.45626,44.36204,44.502983,44.429672,44.36852,44.165123
2017-11-15,40.261913,44.408737,44.58862,44.627033,44.37552,44.627357,44.623096,44.35942
2017-11-22,44.36772,44.514347,44.416924,43.983124,44.458675,43.909958,44.33273,44.22941
2017-11-28,43.12023,44.295753,44.43773,44.556484,44.57334,44.57286,44.43894,44.58287
2017-12-05,46.9365,44.190567,44.427963,44.431633,44.396698,44.417774,44.310585,44.32085
2017-12-13,43.573753,43.89171,43.93109,44.166637,44.183674,44.163322,44.204235,44.098866
2017-12-18,43.511017,44.119415,44.180225,44.19002,43.961735,44.204994,44.20515,44.061077
2017-12-26,41.790066,42.79318,42.960007,43.122784,43.41708,43.561474,43.820595,43.919106
2018-01-02,43.923424,43.62484,43.79075,43.564163,43.80313,43.76188,44.07398,44.08331
2018-01-09,42.801456,43.150444,43.52282,43.53419,43.53076,43.554153,43.63734,43.886654
2018-01-17,43.272488,43.248344,43.173,43.27088,43.253914,43.267616,43.22188,43.01489
2018-01-24,36.320248,43.155968,43.311966,43.454346,43.43929,43.35613,43.417,40.315628
2018-01-31,43.16936,43.114033,43.204006,43.193455,43.174732,43.177593,43.199608,42.574066
2018-02-12,41.117237,42.336723,42.37319,42.38351,42.314987,42.422768,42.39259,40.02272
2018-02-20,42.543766,42.441418,42.233364,42.443214,42.279068,42.472557,42.548405,41.13272
2018-02-27,41.3827,42.390026,42.418957,42.519,42.555508,42.69512,42.676758,42.67531
2018-03-07,40.012085,42.258736,42.605526,42.614197,42.778484,42.689163,42.970364,42.353817
2018-03-13,43.064693,42.869717,42.85154,42.844105,42.87383,42.879032,42.464405,42.41041
2018-03-26,42.54634,42.621906,42.690292,42.64678,42.452785,42.69112,42.717777,42.718678
2018-04-05,43.092987,42.951412,42.90586,42.929726,42.968315,42.963417,42.997242,42.484276
2018-04-17,43.313797,43.256493,43.27705,43.277992,43.27543,43.300667,43.301876,42.60751
2018-04-27,42.77241,42.941017,42.951557,42.94534,42.949448,42.94829,42.946896,42.705727
2018-05-02,41.24263,42.350388,42.865337,43.29536,43.305977,41.2266,40.885468,41.40648
2018-05-11,43.955017,43.48309,43.5382,43.53378,43.502636,43.51162,40.818127,40.84928
2018-05-16,44.095097,43.730694,43.70728,43.741463,43.67635,43.73383,43.616707,42.966278
2018-05-22,42.177647,43.667072,43.606735,43.681446,43.710823,43.681793,43.69625,43.66289
2018-05-30,43.8297,43.80865,43.794514,43.832428,43.85389,43.842567,43.92402,43.203526
2018-06-08,44.12631,43.661255,43.889786,44.046528,44.089424,44.020226,42.723442,42.74686
2018-06-12,43.98737,44.177525,44.181458,44.162643,44.13171,44.154305,43.342484,43.72622
2018-06-20,41.803284,44.43847,44.39174,44.451454,44.43928,44.448414,44.381443,44.183918
