Date,0.0,-1.0,-2.0,-3.0,-4.0,-5.0,
2018-07-19,0.9,0.89,0.92,1.1,1.41,2.31,
2018-07-24,0.43,0.44,0.84,0.92,1.19,1.66,
2018-08-03,0.29,0.31,0.33,0.36,0.77,1.6,
2018-08-09,0.29,0.41,0.72,0.62,0.85,1.19,
2018-08-14,0.33,0.83,0.6,0.55,0.95,1.24,
2018-08-23,0.46,0.4,0.43,0.51,0.88,,
2018-08-24,,,,,,1.26,
2018-08-29,0.5,0.47,0.48,0.58,1.02,2.74,
2018-09-04,0.25,0.7,0.65,0.69,0.76,0.81,
2018-09-13,0.54,0.83,1.08,1.28,1.93,1.27,
2018-09-20,0.49,0.47,0.65,0.71,0.73,0.86,
2018-09-25,0.32,0.16,0.25,0.46,1.4,2.98,
2018-10-03,0.2,0.23,0.59,0.92,1.3,1.1,
2018-10-10,2.5,2.79,2.71,2.32,2.7,3.45,
2018-10-17,0.53,0.61,0.6,0.72,0.79,0.74,
2018-10-24,0.43,0.92,0.96,0.82,0.99,0.94,
2018-10-31,0.8,0.74,1.07,1.6,1.87,2.55,
2018-11-07,0.29,0.41,0.64,0.65,0.85,1.78,
2018-11-21,2.92,2.65,2.21,2.18,2.16,2.26,
2018-11-28,0.26,0.65,0.64,0.79,1.14,1.33,
2018-12-04,0.48,0.4,0.5,0.58,0.68,0.69,
2018-12-11,0.61,0.45,0.52,0.59,1.03,1.33,
2018-12-19,0.37,0.4,0.54,0.58,0.65,1.13,
2018-12-26,0.47,0.54,0.66,0.59,0.88,0.98,
2019-01-03,0.28,0.31,0.36,0.48,0.64,1.18,
2019-01-09,0.39,0.43,0.51,0.58,0.66,0.71,
2019-01-17,1.32,1.23,0.92,0.74,0.76,1.04,
2019-01-25,0.3,1.11,1.62,2.04,3.1,3.08,
2019-02-06,0.19,0.47,0.85,1.07,1.26,1.23,
2019-02-12,0.6,0.42,0.56,1.15,1.19,0.95,
2019-02-20,0.17,0.75,0.86,0.85,0.88,0.94,
2019-02-26,0.16,0.29,1.35,1.62,1.97,1.93,
2019-03-05,0.32,0.42,0.46,0.47,0.81,1.3,
2019-03-12,0.5,0.51,0.57,0.67,0.86,0.99,
2019-03-28,3.45,3.81,3.95,4.61,5.56,6.48,
2019-04-02,2.38,2.52,2.66,2.65,2.35,2.16,
2019-04-15,0.44,0.47,0.45,0.6,0.99,0.98,
2019-04-24,7.83,7.69,5.57,5.29,4.79,3.98,
2019-04-30,3.73,3.74,3.4,1.81,1.6,2.69,
2019-05-08,0.77,0.71,0.73,0.62,1.04,1.85,
2019-05-15,0.47,1.09,1.44,1.28,1.31,1.44,
2019-05-21,0.64,0.77,0.97,1.17,1.53,1.6,
2019-05-29,0.58,0.59,0.77,0.73,1.61,2.42,
2019-06-04,0.6,0.61,0.79,0.84,1.43,1.41,
2019-06-18,0.66,0.71,0.78,0.98,1.25,1.45,
2019-06-25,0.53,0.55,0.5,0.47,2.17,,
2019-07-05,0.38,0.36,0.43,0.55,1.05,1.3,
2019-07-11,0.44,0.53,0.62,0.75,0.8,1.21,
2019-07-19,0.42,0.42,0.62,0.75,1.28,1.42,
2019-07-26,0.92,0.84,0.93,0.96,1.3,,
2019-07-30,0.48,0.56,0.67,0.87,1.48,1.6,
2019-08-06,0.26,0.29,0.33,0.5,0.98,1.24,
2019-08-14,0.87,1.77,2.46,2.69,2.92,3.11,
2019-08-22,3.65,3.28,2.39,3.59,2.97,3.78,
2019-08-29,0.2,0.85,2.14,2.72,4.39,4.66,
2019-09-04,0.67,0.72,0.7,1.22,2.05,2.37,
2019-09-10,0.87,1.03,1.36,1.99,3.03,,
2019-09-17,3.4,3.75,3.83,3.84,4.02,4.05,
2019-09-18,0.94,2.7,3.6,4.28,4.82,5.4,
2019-09-19,0.37,0.41,0.89,1.01,1.63,2.44,
2019-10-03,1.2,1.29,1.45,1.48,1.97,2.66,
2019-10-15,1.55,1.97,2.21,3.09,3.99,4.44,
2019-10-16,0.96,1.12,1.34,2.2,2.98,3.69,
2019-11-07,1.6,1.34,1.36,3.44,5.5,7.52,
2019-11-14,0.44,0.54,0.94,1.54,2.07,3.09,
2019-11-21,1.05,1.63,2.35,3.05,3.6,3.46,
2019-11-27,0.36,0.68,0.7,0.81,1.35,1.94,
2019-12-05,63.24,49.89,26.79,19.76,17.36,20.04,
2019-12-26,0.78,0.9,1.06,1.26,2.02,3.54,
2020-01-03,0.41,1.7,1.6,1.62,2.11,2.75,
2020-01-08,0.51,0.52,0.65,0.94,1.19,1.2,
2020-01-17,0.8,1.05,1.09,1.19,1.43,2.11,
2020-01-29,2.19,2.31,2.33,2.37,2.51,2.85,
2020-02-04,1.02,1.08,1.22,1.12,1.19,1.22,
2020-02-11,1.99,2.11,2.64,2.95,3.33,3.62,
2020-02-20,1.13,1.64,2.04,2.29,2.48,2.65,
2020-02-25,1.7,1.6,1.68,1.68,1.84,1.82,
2020-03-05,2.95,4.63,4.72,4.71,4.64,4.73,
2020-03-11,1.11,1.96,2.78,2.62,2.93,3.85,
2020-03-17,6.08,6.37,8.09,6.8,10.04,13.4,
2020-03-27,15.71,16.6,17.73,18.18,18.01,19.82,
2020-04-01,5.92,6.49,7.12,7.74,10.38,15.83,
2020-04-07,1.97,1.96,2.16,2.42,2.85,4.21,
2020-04-14,1.96,2.06,2.13,2.26,2.71,2.79,
2020-04-21,2.37,3.5,3.78,4.13,5.67,,
2020-05-13,1.55,1.55,1.51,1.61,1.69,1.74,
2020-05-20,1.67,1.62,1.41,1.45,2.66,2.32,
2020-06-01,2.71,2.85,3.21,2.77,3.16,3.51,
2020-06-15,0.79,0.8,0.93,0.83,0.94,,
2020-06-26,1.57,1.69,1.85,1.97,2.22,3.76,
2020-07-02,1.63,2.18,1.73,1.84,2.41,2.49,
2020-07-07,0.97,1.04,1.02,0.99,1.11,4.62,
2020-07-17,1.46,1.49,1.35,1.73,3.48,3.45,
2020-07-23,3.16,3.28,3.49,3.36,3.47,4.21,
2020-07-28,0.96,0.95,1.01,1.26,1.11,2.0,
2020-08-04,0.57,0.55,0.71,0.92,1.33,1.39,
2020-08-13,1.51,1.41,1.16,1.1,1.22,1.79,
2020-08-19,0.44,0.57,0.85,0.78,0.99,1.37,
2020-08-26,1.17,1.14,1.09,1.27,1.28,1.65,
2020-09-03,0.66,0.72,1.02,0.95,1.44,1.74,
2020-09-10,1.51,1.52,1.58,1.28,1.7,1.97,
2020-09-16,0.97,1.03,1.0,1.06,1.38,1.61,
2020-09-24,0.31,0.35,0.53,0.68,0.82,0.82,
2020-09-30,1.1,1.13,1.54,1.52,1.87,2.03,
2020-10-08,0.32,0.31,0.36,0.76,0.93,1.28,
2020-10-14,0.54,0.53,0.68,0.88,0.96,2.19,
2020-10-22,1.35,1.45,1.65,1.76,1.63,2.02,
2020-10-29,0.25,0.24,0.57,0.79,1.3,1.75,
2020-11-04,0.79,0.68,0.68,0.69,0.79,1.8,
2020-11-12,0.35,0.4,0.6,0.68,0.85,0.94,
2020-11-18,0.35,0.35,0.5,0.61,0.84,1.01,
2020-11-25,0.57,0.59,0.89,0.99,0.83,0.87,
2020-12-03,0.94,0.92,0.92,0.98,1.01,1.12,
2020-12-10,0.48,0.45,0.5,0.85,1.2,1.26,
2020-12-15,0.34,0.34,0.36,0.42,0.53,0.63,
2020-12-21,0.46,0.56,0.55,0.62,0.66,,
2020-12-29,0.87,0.8,0.85,0.93,1.03,,
2021-01-05,0.45,0.44,0.56,0.64,0.73,,
2021-01-13,1.37,1.61,1.5,1.42,1.45,,
2021-01-20,0.58,0.58,0.68,0.7,0.84,1.23,
2021-01-27,1.44,1.33,1.31,1.29,1.56,1.68,
2021-02-03,0.6,0.75,0.91,1.04,1.14,1.42,
2021-02-12,0.5,0.47,0.48,0.68,1.1,1.18,
