Date,Transparency
2019-08-28,-2.0085645
2019-09-04,-2.3079252
2019-09-10,-1.8407074
2019-09-18,-0.7923641
2019-09-27,-3.1420982
2019-10-01,-2.7033772
2019-10-07,-2.008691
2019-10-16,-1.0943879
2019-10-21,-1.1171949
2019-10-29,-0.8242771
2019-11-04,-0.8047622
2019-11-15,-0.8162251
2019-11-26,-1.0265847
2019-12-05,-0.59998536
2019-12-11,-1.0142047
2019-12-19,-1.3248483
2019-12-27,-1.6957897
2020-01-08,-2.0181377
2020-01-13,-3.98853
2020-02-04,-2.8634605
2020-02-12,-2.531031
2020-02-17,-2.5926404
2020-05-20,-2.3214734
2020-05-29,-1.3795506
2020-06-03,-4.250268
2020-06-10,-3.5742486
2020-06-15,-3.818466
2020-06-25,-2.4556856
2020-06-29,-2.905387
2020-07-07,-3.7485356
2020-07-13,-3.2798028
2020-07-23,-2.9290826
2020-07-28,-4.0107923
2020-08-03,-3.927939
2020-08-10,-4.508421
2020-08-18,-6.332475
2020-08-25,-5.857641
2020-09-03,-5.3508058
2020-09-10,-6.2711964
2020-09-23,-6.6313767
2020-09-30,-6.5328984
2020-10-09,-6.629249
2020-10-13,-6.083075
2020-10-20,-6.2502584
2020-10-29,-6.086522
2020-11-03,-5.5527864
2020-11-11,-2.6603484
2020-11-18,-6.1906414
2020-11-24,-5.3388853
2020-11-30,-6.278507
2020-12-14,-5.079435
2020-12-22,-6.2974153
2021-01-04,-5.430703
2021-01-13,-4.718744
2021-01-18,-6.0025992
2021-01-27,-3.635877
2021-02-01,-2.849945
2021-02-11,-5.086136
2021-02-16,-5.996846
2021-02-23,-6.3796945
2021-03-05,-5.9123077
2021-03-11,-4.5767875
2021-03-17,-6.1643157
2021-08-13,-1.8134081
2021-10-07,-1.5201267
2021-10-11,-1.5201267
2021-10-18,-2.5194807
2021-10-28,-2.4330192
2021-11-04,-2.9996061
2021-11-18,-2.6731672
2021-11-25,-2.9621391
2021-12-01,-3.0510688
2021-12-10,-6.2856812
2021-12-15,-6.183981
2021-12-21,-4.544057
2021-12-28,-6.286287
2022-01-12,-6.5783544
2022-01-19,-5.805888
2022-01-27,-5.4948277
2022-02-02,-6.3925357
2022-02-10,-4.9458213
2022-02-16,-5.2229733
2022-02-24,-6.382544
2022-03-02,-6.6894345
2022-03-11,-6.5910406
2022-03-24,-0.5528932
2022-03-28,-1.0362307
2022-04-06,-0.59821284
2022-04-11,-1.1956042
2022-04-19,-2.3517146
2022-04-22,-1.6607993
2022-04-27,-2.7626095
2022-05-06,-2.0604327
2022-05-13,-1.9006029
2022-05-18,-2.3700008
2022-05-18,-2.3700008
2022-05-26,-2.1713567
2022-06-02,-3.4657757
2022-06-10,-2.9782126
2022-06-24,-4.7074237
2022-06-30,-2.4862943
2022-07-20,-4.0516424
2022-07-20,-4.0516424
2022-07-28,-4.3424435
2022-08-03,-3.0474775
2022-08-11,-3.445653
2022-08-17,-3.3638315
2022-08-24,-3.247731
2022-09-01,-5.7118726
2022-09-07,-6.2948523
2022-09-15,-3.4674053
2022-09-21,-3.928714
2022-09-29,-4.032847
2022-10-05,-3.7378397
2022-10-11,-4.605192
2022-10-18,-5.810989
2022-10-26,-5.1002064
2022-11-02,-5.1278954
2022-11-09,-1.6240827
2022-11-17,-6.203252
2022-11-24,-5.2356377
2022-12-01,-4.655005
2022-12-07,-4.0159745
2022-12-16,-3.7375584
2022-12-20,-4.443203
2022-12-27,-6.013509
2023-01-03,-3.8861885
2023-01-10,-6.3054013
2023-01-20,-6.4842396
2023-01-25,-6.541654
2023-01-25,-6.541654
2023-02-01,-6.691656
2023-02-08,-6.512083
2023-02-14,-5.4721165
2023-02-23,-6.3906627
2023-02-23,-6.3906627
2023-03-01,-6.5544486
2023-03-08,-6.592591
2023-03-16,-6.584353
2023-03-16,-6.584353
2023-03-22,-6.49299
2023-03-22,-6.49299
2023-04-04,-6.5864573
2023-04-11,-6.59061
2023-04-20,-6.6789327
2023-04-20,-6.6789327
2023-04-27,-6.7806616
2023-05-04,-6.588381
2023-05-11,-6.5826616
2023-05-18,-6.4961786
2023-05-25,-6.5261984
2023-05-31,-6.773725
2023-06-05,-6.705445
2023-06-05,-6.705445
2023-06-13,-6.6933284
2023-06-21,-6.7234845
2023-06-28,-6.5274286
2023-07-05,-6.8248563
2023-07-12,-6.8068614
2023-07-19,-6.6001873
2023-07-26,-6.6104975
2023-08-01,-6.6171174
2023-08-10,-5.4368844
2023-08-17,-4.375256
2023-08-24,-6.371868
2023-08-30,-6.228685
2023-09-07,-5.71925
2023-09-13,-3.8211215
2023-09-21,-6.5224905
2023-09-27,-6.5277286
2023-10-05,-6.1918235
2023-10-11,-4.7290654
2023-10-17,-4.0372534
2023-10-25,-2.6027696
2023-10-31,-3.8394923
2023-11-08,-4.769994
2023-11-16,-3.9475875
2023-11-24,-6.4316645
2023-11-29,-6.634128
2023-12-07,-6.432062
2023-12-13,-6.567619
2023-12-19,-6.560672
2023-12-27,-6.5558357
2024-01-03,-6.564157
2024-01-09,-6.5487704
2024-01-16,-6.5612645
2024-01-23,-6.4594417
2024-02-01,-6.4527097
2024-02-06,-6.431889
2024-02-13,-6.627719
2024-02-20,-6.519516
2024-03-07,-6.5641494
2024-03-13,-6.655525
2024-03-20,-5.5023537
2024-03-26,-6.644423
2024-04-02,-6.578778
2024-04-10,-6.6389923
2024-04-24,-6.564746
2024-04-29,-6.7516694
2024-05-10,-6.5962563
2024-05-15,-6.596459
2024-05-22,-6.596575
2024-05-29,-6.596863
2024-06-05,-6.596453
2024-06-10,-6.5963764
2024-06-18,-5.9999223
2024-06-25,-5.0053144
2024-07-03,-5.997451
2024-07-09,-3.31191
2024-07-18,-6.5953765
