Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
2017-05-19,0.13897017,0.22198907,1.4323169,1.4142115,1.3437936,1.4671991,1.8552607,1.6449941,1.6542189,1.6511494
2017-05-24,0.109137125,1.1400622,1.1212763,1.182402,1.2831925,1.3676039,1.4100708,1.3954556,1.4690484,2.886074
2017-06-02,0.09507557,0.12862575,1.4714588,1.4512751,1.8445497,1.9325595,2.19411,2.1044018,2.6792636,2.6473253
2017-06-06,0.13735281,0.6399344,0.6161255,0.81316954,0.95182973,1.1677806,0.9506283,1.1916996,1.4670849,2.536167
2017-06-13,0.12724736,1.3103007,1.460292,1.6407914,1.6647482,1.6776092,1.6867664,1.854672,2.028615,1.9362159
2017-06-21,0.10658238,1.1492214,1.04446,1.077325,1.3475354,1.4038737,1.6526709,1.6543789,1.8088742,2.2462113
2017-06-30,0.13482478,1.0996871,1.0522153,1.1107273,1.2857713,1.6322194,1.7635045,1.8535675,1.7615927,1.7281885
2017-07-05,0.13230719,1.3744621,1.4669614,1.6630901,1.8031445,1.90859,1.839171,2.136882,1.9611475,1.6991551
2017-07-12,0.18019271,1.7089612,1.5023535,1.6484239,1.8819953,2.056023,2.0382366,2.1267283,2.1978555,2.3505704
2017-07-19,0.086770706,1.6834996,1.8363352,1.7244468,1.8611115,1.9155159,2.055715,2.0183415,2.1904988,2.0158718
2017-07-26,0.09692283,1.1083063,1.2394025,1.275936,1.3518082,1.2051376,1.4191884,1.4192456,1.5012069,1.7370408
2017-08-30,0.18310802,5.702143,6.0174065,5.4890532,5.5825205,5.600041,5.3630238,5.320644,5.247126,4.902251
2017-09-06,0.14210506,0.3271843,3.0740893,4.4161706,5.902723,7.476491,7.473315,7.0658474,6.942417,6.690585
2017-09-11,0.13199274,2.3352702,2.607271,3.0403974,3.7402363,4.42623,5.1093717,5.4107933,5.8156815,6.334664
2017-09-27,0.16669677,3.1609588,4.3160706,4.9972486,5.632809,6.266481,6.6711774,6.551087,5.689271,5.152859
2017-10-04,0.15851946,4.8052917,5.341284,5.2078176,5.7734528,5.7986517,5.8611927,5.6506014,5.3856535,5.6015644
2017-10-11,0.0,4.2778544,4.232303,4.8138275,4.802683,4.742952,4.686288,4.6680484,4.7369947,4.7791615
2017-10-17,0.18840575,6.4502172,6.4526725,6.435145,6.3986983,6.44344,6.45727,6.518337,6.461545,6.4043217
2017-10-25,0.15825848,3.6474028,4.5814815,5.1847253,5.040656,5.382119,5.421468,5.475046,5.4329243,5.319159
2017-11-03,0.18885958,5.826106,6.5836015,7.256493,7.344187,7.650363,7.764166,7.3449078,6.5147457,6.660706
2017-11-08,0.20452069,2.5808077,3.4102402,5.046044,5.2446494,6.188561,6.4052157,7.087351,6.7256513,6.633524
2017-11-15,0.22489113,4.7564673,4.7425704,5.513828,6.0104246,6.1924725,6.42182,6.0767593,5.8761716,4.7702765
2017-11-22,0.15201947,2.3398168,2.8310843,3.095837,3.221081,3.5233045,3.7063353,4.094763,3.9367816,3.8111577
2017-11-28,0.22673944,3.7008102,3.5739818,3.5098372,3.6389353,3.6538322,3.6930554,3.6894479,3.7693372,3.6892471
2017-12-05,0.1760211,0.16389327,1.5456779,1.9493319,2.2476392,2.4465783,2.8023143,3.1619813,3.335733,3.065616
2017-12-13,0.19774023,0.20478106,3.3461714,3.4310052,3.7175689,3.8247714,3.7584317,3.747658,3.7239764,3.4062772
2017-12-18,0.16805767,2.569048,3.3200412,3.3235083,3.5097637,3.5694928,3.6142519,3.5620224,3.6290157,3.5225868
2017-12-26,0.14800815,1.296889,1.4593438,1.8410991,2.0347931,2.1789718,2.3302941,2.280724,2.3016562,2.0693772
2018-01-02,0.15181708,0.263624,2.461903,2.5341818,2.8178663,3.2064877,3.6273918,4.204544,4.4924436,4.540412
2018-01-09,0.16656941,1.302627,2.1047747,2.7976956,3.4606173,4.110401,4.0555243,4.4487743,4.53724,4.418278
2018-01-17,0.14214362,1.8084108,1.659757,1.9324409,2.11888,2.6916683,2.9946635,3.8025486,3.5598137,3.9155416
2018-01-24,0.17063563,0.9375933,1.2221411,2.1181753,1.9856721,1.8886142,2.6524036,3.407965,4.033899,3.4631562
2018-01-31,0.13427408,1.5932282,1.5925543,1.6794182,2.3699162,2.172871,3.096523,3.1783326,4.7620916,4.058924
2018-02-12,0.15508197,2.9121807,3.7257276,4.4097147,5.3260927,6.2353177,6.8750033,7.480102,7.609214,8.487317
2018-02-20,0.15788653,1.9405147,2.1547644,2.3659775,2.3127112,4.0363674,3.6722033,4.7059536,4.95541,4.6172476
2018-02-27,0.15557209,4.4536195,5.0692077,5.6023464,6.204366,6.4314246,6.627491,6.7281017,6.749818,7.0651507
2018-03-07,0.14805104,0.24502695,2.4749289,2.9624238,3.394856,4.477138,5.6100774,6.0841894,7.3653584,6.7332177
2018-03-13,0.09930778,2.8661413,3.4553003,3.8251944,4.1284294,4.363296,4.6357026,4.881952,5.222392,5.121643
2018-03-26,0.14163676,0.14447711,0.7413608,1.5095146,1.5695232,1.1382741,1.537348,1.7239783,2.3845315,2.690273
2018-04-05,0.13124743,1.503461,1.8854674,2.1095252,2.2501783,2.2631402,2.4803836,2.1918118,2.4012764,2.194294
2018-04-17,0.1275346,0.99393517,1.0447949,1.2602093,1.5109603,1.4976782,1.4977655,1.4613934,1.412295,1.4444562
2018-04-27,0.1287342,0.8496641,1.0806754,1.0799196,1.2207652,1.134073,1.3211155,1.4610592,1.5855936,1.6467963
2018-05-02,0.13961096,0.99270475,1.1082475,1.1748785,1.2879459,1.5857586,1.7693032,1.8479509,1.9287442,2.1201572
2018-05-11,0.17493625,1.8014197,1.9242733,2.007077,2.041198,1.9821309,2.0328887,2.0270467,2.0473666,2.0369995
2018-05-16,0.106770866,1.6050915,1.7975678,2.131912,2.1678803,2.9588861,2.7327874,3.2107878,3.428543,3.3951952
2018-05-22,0.14494671,0.49223357,0.49893677,0.61866033,0.74253106,0.66217095,0.75631315,0.78093755,1.1954442,1.3716726
2018-05-30,0.119096495,0.95064646,0.9375924,0.9847071,1.0074601,1.0376437,1.0271281,1.0129298,1.171498,0.9567095
2018-06-08,0.16122863,0.35498872,0.36548913,0.46796247,0.5316487,0.46740067,0.64794505,0.53948236,0.5427611,0.47679207
2018-06-12,0.11244419,0.6554897,0.6940229,0.8124145,0.7992799,0.80345196,0.77710897,0.75400907,0.7998953,0.94361407
2018-06-20,0.09683014,0.77668655,0.8540719,0.92500985,1.113369,1.2337657,1.2950461,1.290517,1.5282161,1.5482972
2018-06-26,0.13520989,0.87238395,0.9838901,1.056363,1.2353396,1.2894789,1.3002644,1.3714052,1.5357984,1.0616591
2018-07-04,0.121495254,0.82428354,0.8576954,0.87383,1.0955828,1.1267613,0.9913768,1.3436055,0.97763723,1.9428213
2018-07-10,0.13618524,0.5286478,0.7513267,0.65452754,0.6131146,0.67761797,0.7626365,0.69846696,0.73249465,0.8901148
