Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
2017-03-22,8.68036,7.67846,7.668242,7.6841006,7.684502,7.6593714,7.6744986,7.6948614,7.64323,7.5989623
2017-03-30,8.941647,7.422192,7.398262,7.37929,7.363176,7.3941526,7.345031,7.365203,7.3809013,7.346391
2017-04-05,9.513454,7.1071467,7.2089634,7.119594,7.264159,7.2499943,7.3102865,7.266845,7.278647,7.253025
2017-04-12,7.123755,6.733928,7.4100413,7.3857822,7.4020104,7.4435215,7.421246,7.4092116,7.4528894,7.443789
2017-04-25,8.314909,7.479525,7.3357725,7.3712363,7.4215527,7.4896164,7.392502,7.3727264,7.3725176,7.3043485
2017-05-04,7.3992686,6.6154838,7.0388227,6.9285994,6.944934,7.027445,7.027444,7.0660243,7.0064855,7.3832293
2017-05-19,6.609708,5.6645885,6.164205,6.147672,6.155693,6.169868,6.145715,6.1501274,6.156532,6.157362
2017-05-24,6.767823,6.41719,6.174119,6.22439,6.223999,6.2317157,6.1905622,6.2090273,6.235081,5.946678
2017-06-02,6.653718,5.7592845,6.6971045,6.6134887,6.4932346,6.7298245,6.6892266,6.292538,6.479041,6.384892
2017-06-06,6.6307507,6.0403852,6.084935,6.0844736,6.0939813,6.101037,6.0754504,6.0904193,6.131635,6.31487
2017-06-13,6.6926794,5.39556,6.050208,6.117968,6.1486344,6.1465883,6.1746492,6.1553144,6.18935,6.211269
2017-06-21,6.434043,4.950531,5.7947383,5.8155103,5.8257837,5.7872877,5.847316,5.8660846,5.8897357,6.0370646
2017-06-30,5.339322,4.4732523,4.699987,4.7352366,4.7645383,4.8539505,4.9051166,4.76457,4.782209,4.859748
2017-07-05,6.6203175,5.9502473,5.7922707,5.750922,5.7275887,5.776108,5.7968645,5.6093025,5.606818,5.3124566
2017-07-12,6.513662,5.254126,5.690825,5.682523,5.631441,5.5857434,5.4971876,5.6269503,5.58575,5.3583894
2017-07-19,6.383015,4.6923847,5.257475,5.309437,5.1797795,5.1809254,5.2240014,5.284701,5.187206,5.4347916
2017-07-26,6.354516,5.104673,5.1069746,5.076272,5.0817246,5.067117,5.117767,5.1265945,5.088285,5.0494633
2017-08-30,5.287812,4.035538,3.6437078,4.7040763,4.5164237,4.585995,4.612696,4.3643913,4.4145365,4.441959
2017-09-06,5.558725,4.7506595,4.3140206,4.2432084,5.1612473,4.785265,4.7022233,4.489754,4.365951,3.9596088
2017-09-11,5.837153,4.8043284,4.406176,4.647853,4.640736,4.626011,4.578993,4.6022305,4.553618,4.316956
2017-09-27,6.817382,5.3215837,6.139485,6.1682343,6.089026,5.9141827,5.8016915,5.7130623,5.5517726,5.5276313
2017-10-04,5.241351,6.522376,6.4866433,6.4307604,6.422071,6.4730816,6.489366,6.291876,5.9813004,5.9274254
2017-10-11,6.8794646,5.289777,5.3161745,5.3406873,5.340188,5.3165693,5.29308,5.307683,5.2953243,5.3702426
2017-10-17,6.800913,5.6504908,5.6941433,5.694805,5.6881437,5.6619105,5.6986346,5.669312,5.6563973,5.6737776
2017-10-25,7.109224,5.468568,5.5512133,5.6137395,5.5393906,5.5637455,5.6062922,5.5883045,5.6439495,5.5695634
2017-11-03,7.006558,6.369777,6.299744,6.3093624,6.307303,6.310588,6.331943,6.1230187,5.891543,5.7419925
2017-11-08,7.321685,6.9366035,6.9979453,7.0017557,6.9841685,6.9999194,6.976423,6.8769937,6.845877,6.8663054
2017-11-15,7.4465375,6.989139,7.3056774,7.2428393,7.281913,7.2383566,7.1184506,7.0405893,6.783163,6.5484543
2017-11-22,7.6016073,7.4441566,7.5325127,7.500618,7.6275244,7.7707024,7.5048623,6.925612,6.697526,6.758794
2017-11-28,6.9081407,6.1437616,6.5263414,6.505997,6.5791764,6.6004643,6.5846486,6.589705,6.6030583,6.526875
2017-12-05,8.162353,8.112255,7.399448,7.409134,7.4016438,7.3889236,7.392682,7.382627,7.366446,7.422405
2017-12-13,7.5632567,9.019228,7.07888,7.074687,7.064101,7.0480905,6.999026,7.006439,6.9409165,6.9197636
