Date,Comunidad,O3,NO,NO2,NOx,NH3,NT,CO,SO2,PM10,Benceno,Tolueno,Xileno
2024-09-08 03:00:00,Mompean,42.8,3.1,18.5,23.2,---,---,0.14,0.40,65.17,0.42,2.42,1.33
2024-09-08 04:00:00,Mompean,59.2,1.4,9.1,11.2,---,---,0.10,3.90,46.37,0.35,1.55,0.87
2024-09-08 05:00:00,Mompean,48.7,1.3,17.7,19.7,---,---,0.10,2.90,36.4,0.32,0.70,0.50
2024-09-08 06:00:00,Mompean,38.7,1.3,14.9,16.8,---,---,0.11,3.40,37.5,0.37,0.93,0.53
2024-09-08 07:00:00,Mompean,37.3,3.3,34.2,39.2,---,---,0.08,2.60,34.2,0.48,1.98,0.83
2024-09-08 08:00:00,Mompean,41.8,2.6,34,38,---,---,0.07,2.30,31.95,0.35,1.20,0.60
2024-09-08 09:00:00,Mompean,50.7,2.2,25.2,28.4,---,---,0.06,4.80,32.73,0.30,0.88,0.58
2024-09-08 10:00:00,Mompean,53.5,2.3,11.8,15.3,---,---,0.08,2.70,42.78,0.30,0.62,0.50
2024-09-08 11:00:00,Mompean,56.5,2.4,10.4,14,---,---,0.11,0.60,53.15,0.30,0.62,0.52
2024-09-08 12:00:00,Mompean,57.7,3.5,12.9,18.3,---,---,0.11,2.70,51.45,0.30,0.63,0.48
2024-09-08 13:00:00,Mompean,63.8,4.2,14.6,21.1,---,---,0.11,3.90,48.23,0.30,0.63,0.58
2024-09-08 14:00:00,Mompean,64.7,4.2,14.9,21.3,---,---,0.13,3.10,43.08,0.33,1.02,1.88
2024-09-08 15:00:00,Mompean,64,3.9,13.2,19.1,---,---,0.09,3.30,28.57,0.30,0.87,0.93
2024-09-08 16:00:00,Mompean,63.7,3.7,11.2,16.9,---,---,0.07,5.20,26.48,0.30,0.60,0.50
2024-09-08 17:00:00,Mompean,65.3,5,12.7,20.4,---,---,0.08,5.10,29.97,0.30,0.50,0.48
2024-09-08 18:00:00,Mompean,60.5,4.7,14.4,21.6,---,---,0.08,4.40,31.88,0.30,0.52,0.47
2024-09-08 19:00:00,Mompean,48.3,11.2,32,49.3,---,---,0.09,4.60,38.87,0.30,0.57,0.43
2024-09-08 20:00:00,Mompean,59.3,4.3,18.4,25.1,---,---,0.13,3.80,51.98,0.30,1.02,0.50
2024-09-08 21:00:00,Mompean,62.8,2.7,13.4,17.5,---,---,0.12,5.40,72.97,0.30,1.03,0.60
2024-09-08 22:00:00,Mompean,63.7,2,12.6,15.7,---,---,0.12,5.10,77.57,0.30,1.05,0.65
2024-09-08 23:00:00,Mompean,39.3,4.6,38.6,45.7,---,---,0.14,3.50,85.4,0.42,1.60,0.92
2024-09-09 00:00:00,Mompean,22,10.6,60.6,76.8,---,---,0.16,4,81.38,0.45,1.68,0.88
2024-09-09 01:00:00,Mompean,24.2,1.2,26.8,28.6,---,---,0.13,2.60,72.05,0.40,1.33,0.73
2024-09-09 02:00:00,Mompean,22.8,1.4,20.5,22.6,---,---,0.11,2.20,75.08,0.40,3.33,0.83
2024-09-09 03:00:00,Mompean,23.3,1.2,15.4,17.3,---,---,0.11,0.40,75.98,0.40,7.65,0.97
2024-09-09 04:00:00,Mompean,20.3,1.7,20.3,22.9,---,---,0.09,0.80,88.08,0.40,9.97,1.07
2024-09-09 05:00:00,Mompean,22.3,1.2,11,12.9,---,---,0.06,1.30,91.25,0.37,6.38,1.07
2024-09-09 06:00:00,Mompean,24.3,4.5,14.3,21.3,---,---,0.08,0.60,70.35,0.30,3.07,0.88
2024-09-09 07:00:00,Mompean,17.5,11.4,33.1,50.5,---,---,0.11,0.90,53.42,0.37,2.20,0.83
2024-09-09 08:00:00,Mompean,13.8,6.2,41.3,50.8,---,---,0.13,0.30,41.27,0.40,1.97,0.87
2024-09-09 09:00:00,Mompean,---,---,---,---,---,---,---,---,44.08,0.47,2,1.05
2024-09-09 10:00:00,Mompean,---,---,---,---,---,---,---,---,49.33,0.60,2.38,1.50
2024-09-09 11:00:00,Mompean,---,3.8,14.4,20.3,---,---,0.27,---,28,0.40,1.95,0.83
2024-09-09 12:00:00,Mompean,63,4.4,13.1,19.8,---,---,0.29,2.60,26.42,0.30,0.58,0.45
2024-09-09 13:00:00,Mompean,62.8,6.3,23.9,33.6,---,---,0.38,2.10,34.37,0.37,0.85,3.58
2024-09-09 14:00:00,Mompean,67,5.7,23.4,32,---,---,0.38,0.10,25,0.52,1.88,5.17
2024-09-09 15:00:00,Mompean,69,4.2,16.8,23.3,---,---,0.32,0.10,22.98,0.42,1.43,6.43
2024-09-09 16:00:00,Mompean,67.2,4,14.2,20.4,---,---,0.33,0.10,23.95,0.32,1.18,8.30
2024-09-09 17:00:00,Mompean,65.2,4.1,15.3,21.6,---,---,0.35,0.10,24.15,0.30,1.22,3.72
2024-09-09 18:00:00,Mompean,67.7,4.7,18.1,25.3,---,---,0.38,0.40,28.13,0.38,1.40,2.63
2024-09-09 19:00:00,Mompean,75.5,3.6,17.4,22.9,---,---,0.34,0.20,25.28,0.33,1.13,3.18
2024-09-09 20:00:00,Mompean,83.2,2.7,16.5,20.7,---,---,0.33,0.40,25.18,0.33,0.85,2.83
2024-09-09 21:00:00,Mompean,84.3,2.5,18,21.8,---,---,0.32,0.10,23.45,0.37,0.83,1.05
2024-09-09 22:00:00,Mompean,84.2,2.4,20.1,23.8,---,---,0.34,1.30,22.32,0.40,1.13,1.10
2024-09-09 23:00:00,Mompean,80.8,2.1,18.5,21.8,---,---,0.34,0.60,21.4,0.35,0.93,0.73
2024-09-10 00:00:00,Mompean,73.5,1.8,18.9,21.6,---,---,0.32,1.20,19.67,0.42,0.90,0.63
2024-09-10 01:00:00,Mompean,61.5,2.4,21.9,25.6,---,---,0.32,0.20,20.13,0.48,1.47,1.03
2024-09-10 02:00:00,Mompean,51.7,1.1,14.2,15.9,---,---,0.31,1.90,21.07,0.40,1.53,0.78
2024-09-10 03:00:00,Mompean,33.8,1.2,25.3,27.1,---,---,0.33,2,28.38,0.43,1.77,0.87
2024-09-10 04:00:00,Mompean,31.2,1.1,19.9,21.6,---,---,0.32,1.40,23.73,0.53,2.95,1.17
2024-09-10 05:00:00,Mompean,43.2,1,9.7,11.3,---,---,0.31,1.70,24.97,0.55,14,1.43
2024-09-10 06:00:00,Mompean,28.3,4.2,15.4,21.9,---,---,0.31,1.70,27.48,0.42,23.85,1.07
2024-09-10 07:00:00,Mompean,9.7,13.2,35.3,55.4,---,---,0.36,2.30,29.92,0.47,8.62,1.27
2024-09-10 08:00:00,Mompean,8.8,9.8,40,55.1,---,---,0.37,1.80,33.77,0.63,6.32,1.82
2024-09-10 09:00:00,Mompean,7.7,37.3,53.2,110.5,---,---,0.40,3.50,43.75,0.78,5.68,2.62
2024-09-10 10:00:00,Mompean,27.2,15.3,40.6,64.1,---,---,0.35,2.10,43.78,0.75,5.10,5.17
2024-09-10 11:00:00,Mompean,56,6.5,25.9,35.9,---,---,0.33,3.80,43.92,0.52,3.90,4.75
2024-09-10 12:00:00,Mompean,70.8,5.1,26,33.8,---,---,0.35,3.90,47.72,0.45,2.60,1.75
2024-09-10 13:00:00,Mompean,62,10.9,50.6,67.2,---,---,0.36,2.90,46.03,0.50,2.28,1.47
2024-09-10 14:00:00,Mompean,58.2,15.3,62.8,86.3,---,---,0.36,1.70,37.48,0.52,1.50,1.33
2024-09-10 15:00:00,Mompean,82,4.9,26.5,34,---,---,0.36,2.20,26.43,0.62,1.33,1.12
2024-09-10 16:00:00,Mompean,80.8,3.5,16.5,21.8,---,---,0.33,3.40,21.78,0.38,3.08,2.88
2024-09-10 17:00:00,Mompean,76,4.2,18.1,24.6,---,---,0.34,3.30,20.25,0.30,1.27,2.43
2024-09-10 18:00:00,Mompean,81.2,3.4,16.8,22,---,---,0.36,2.40,18.9,0.47,2.10,3.97
2024-09-10 19:00:00,Mompean,83.5,3.4,20.7,26,---,---,0.36,2.30,19.62,0.37,1.40,5.48
2024-09-10 20:00:00,Mompean,77.5,3,29.3,33.9,---,---,0.36,3.30,22.28,0.37,1.47,6.03
2024-09-10 21:00:00,Mompean,83.7,2.9,28.6,33,---,---,0.37,3.90,21.5,0.40,1.65,2.60
2024-09-10 22:00:00,Mompean,71.3,3.4,31.6,36.8,---,---,0.38,3.20,22.37,0.40,1.47,1.45
2024-09-10 23:00:00,Mompean,77,2.1,15.4,18.5,---,---,0.35,3.50,21.12,0.43,1.50,1.07
2024-09-11 00:00:00,Mompean,65.3,1.4,16.3,18.4,---,---,0.34,3,17.98,0.38,0.88,0.68
2024-09-11 01:00:00,Mompean,39.5,2.7,25.6,29.8,---,---,0.33,1.80,21.32,0.42,1.07,0.73
2024-09-11 02:00:00,Mompean,33,1.9,30.1,33,---,---,0.33,0.60,23.97,0.40,1.18,0.95
2024-09-11 03:00:00,Mompean,34.7,1.3,21.2,23.2,---,---,0.34,1.50,24.02,0.50,5.52,1.47
2024-09-11 04:00:00,Mompean,36.2,1.1,11.5,13.2,---,---,0.32,0.10,26.02,0.52,6.08,1.33
2024-09-11 05:00:00,Mompean,31.7,1.2,14.3,16.1,---,---,0.33,1.10,27.72,0.48,13.73,1.12
2024-09-11 06:00:00,Mompean,32.3,1.3,14.7,16.6,---,---,0.32,1.20,30.45,0.53,8.18,0.97
2024-09-11 07:00:00,Mompean,15.2,7.3,27.2,38.5,---,---,0.36,0.40,36.3,0.50,4.23,0.95
2024-09-11 08:00:00,Mompean,4,22.3,34.5,68.7,---,---,0.40,1,32.22,0.65,3.58,1.43
2024-09-11 09:00:00,Mompean,4.8,62,45.8,141,---,---,0.52,2.90,44.77,1.03,4.62,2.33
2024-09-11 10:00:00,Mompean,24.8,12.6,39.2,58.6,---,---,0.39,1.20,79.98,1.17,5.37,2.62
2024-09-11 11:00:00,Mompean,50.3,6.8,28.2,38.6,---,---,0.35,0.70,59.25,0.62,3.37,1.83
2024-09-11 12:00:00,Mompean,58.5,8.1,40.6,52.9,---,---,0.34,0.10,39.17,0.45,2.95,2.55
2024-09-11 13:00:00,Mompean,72.3,7.7,37.4,49.2,---,---,0.32,0.20,32.55,0.42,1.90,1.98
2024-09-11 14:00:00,Mompean,78,5.9,25.5,34.5,---,---,0.35,0.70,21.18,0.37,0.95,0.92
2024-09-11 15:00:00,Mompean,76.8,5.3,24.4,32.5,---,---,0.33,1.40,18.62,0.33,0.67,0.72
2024-09-11 16:00:00,Mompean,79.2,4.5,22.3,29.3,---,---,0.31,1.20,19.22,0.32,0.68,0.68
2024-09-11 17:00:00,Mompean,86.3,4.2,20.5,26.9,---,---,0.30,0.90,15.52,0.32,0.95,0.85
2024-09-11 18:00:00,Mompean,82.5,3.8,20.5,26.2,---,---,0.31,0.10,14.45,0.33,1.10,0.65
2024-09-11 19:00:00,Mompean,86.7,3,17.5,22.1,---,---,0.33,0.20,17.15,0.37,2,0.95
2024-09-11 20:00:00,Mompean,86.2,2.9,15.9,20.4,---,---,0.33,0.70,22.48,0.30,1.53,1.27
2024-09-11 21:00:00,Mompean,101.7,2.2,12.3,15.7,---,---,0.32,0.90,24.72,0.30,0.80,0.63
2024-09-11 22:00:00,Mompean,96.2,2.4,13.7,17.3,---,---,0.33,0.90,24.72,0.30,0.70,0.50
2024-09-11 23:00:00,Mompean,94,2.3,12,15.5,---,---,0.33,0.20,26.15,0.30,0.72,0.53
2024-09-12 00:00:00,Mompean,89.8,1.8,11.9,14.7,---,---,0.31,0.10,27.05,0.30,0.55,0.50
2024-09-12 01:00:00,Mompean,76.3,1.7,19.2,21.7,---,---,0.30,0.10,29.68,0.33,0.82,0.53
2024-09-12 02:00:00,Mompean,87.3,1.3,9.9,11.8,---,---,0.30,0.10,33.08,0.30,0.58,0.47
2024-09-12 03:00:00,Mompean,90.8,1.1,5.6,7.3,---,---,0.29,0.20,33.78,0.30,0.40,0.40
2024-09-12 04:00:00,Mompean,90.8,1.2,3.6,5.4,---,---,0.30,0.10,32.58,0.30,0.40,0.40
2024-09-12 05:00:00,Mompean,56.5,1.1,7.1,8.8,---,---,0.30,0.20,29.32,0.30,8.12,0.42
2024-09-12 06:00:00,Mompean,42.8,1.9,11.8,14.8,---,---,0.30,0.30,27.33,0.30,11.65,0.58
2024-09-12 07:00:00,Mompean,31,2.2,21.3,24.6,---,---,0.31,0.10,31.2,0.37,7.58,0.60
2024-09-12 08:00:00,Mompean,11.5,6.2,39.3,48.9,---,---,0.38,0.10,32.52,0.50,5.62,0.85
2024-09-12 09:00:00,Mompean,7.5,39.6,56.3,117.1,---,---,0.44,0.70,43.37,0.90,4.93,1.98
2024-09-12 10:00:00,Mompean,27.5,13.2,38.9,59.2,---,---,0.39,0.40,54.05,0.88,5.35,4.58
2024-09-12 11:00:00,Mompean,58.5,5.2,23.1,31.1,---,---,0.31,0.20,40.73,0.57,3.40,2.47
2024-09-12 12:00:00,Mompean,65.5,6.6,27.3,37.4,---,---,0.37,0.10,35.67,0.42,2.30,1.42
2024-09-12 13:00:00,Mompean,72.3,6.4,28.7,38.6,---,---,0.33,0.70,31.07,0.40,1.33,1.38
2024-09-12 14:00:00,Mompean,79,5.4,21.7,30,---,---,0.34,0.10,25.13,0.40,1.03,0.78
2024-09-12 15:00:00,Mompean,75.7,6.5,22.8,32.9,---,---,0.33,0.20,24.37,0.43,1.77,1.07
2024-09-12 16:00:00,Mompean,83,4.2,17.5,23.9,---,---,0.31,0.40,25.28,0.37,1.23,0.72
2024-09-12 17:00:00,Mompean,65.8,9.8,40.2,55.3,---,---,0.33,1.30,29,0.30,0.58,0.50
2024-09-12 18:00:00,Mompean,64.8,10,45.5,60.9,---,---,0.32,0.20,30,0.30,0.47,0.48
2024-09-12 19:00:00,Mompean,82.3,4.9,28.6,36.3,---,---,0.32,0.10,30.37,0.30,0.58,0.77
2024-09-12 20:00:00,Mompean,92.3,2.8,17.7,22,---,---,0.33,0.40,31.92,0.30,0.62,0.62
2024-09-12 21:00:00,Mompean,90.5,2.5,16.4,20.2,---,---,0.33,0.10,35.42,0.30,0.82,0.63
2024-09-12 22:00:00,Mompean,91.5,2.4,16.5,20.2,---,---,0.33,0.80,36.27,0.30,0.53,0.48
2024-09-12 23:00:00,Mompean,90.8,2,15.6,18.6,---,---,0.33,0.50,37.72,0.32,0.70,0.48
2024-09-13 00:00:00,Mompean,87.3,2.6,19.7,23.8,---,---,0.33,0.60,36.62,0.33,0.78,0.52
2024-09-13 01:00:00,Mompean,89.5,1.5,16.1,18.3,---,---,0.31,1.30,35.77,0.35,0.67,0.48
2024-09-13 02:00:00,Mompean,80.8,1.2,11.2,13.1,---,---,0.31,3.40,34.97,0.30,0.45,0.45
2024-09-13 03:00:00,Mompean,63,1.1,7.4,9,---,---,0.31,2.80,32.9,0.32,1.43,0.50
2024-09-13 04:00:00,Mompean,73,1.1,5,6.7,---,---,0.30,1.80,36.72,0.32,2.83,0.53
2024-09-13 05:00:00,Mompean,80.5,1.1,5.1,6.7,---,---,0.31,3.10,35.63,0.30,3.02,0.47
2024-09-13 06:00:00,Mompean,66.8,1.1,12.3,13.9,---,---,0.31,4.30,36.7,0.30,1.17,0.47
2024-09-13 07:00:00,Mompean,68.2,1.3,14.3,16.4,---,---,0.30,2.50,34.37,0.30,0.90,0.52
2024-09-13 08:00:00,Mompean,57.3,1.1,6.3,8,---,---,0.29,3.10,31.35,0.30,0.75,0.50
2024-09-13 09:00:00,Mompean,57.5,1.4,5.9,8,---,---,0.28,4.30,29.17,0.30,0.42,0.43
2024-09-13 10:00:00,Mompean,59.5,1.7,5.3,7.8,---,---,0.27,3.70,23.62,0.30,0.40,0.40
2024-09-13 11:00:00,Mompean,66.7,1.4,3.4,5.5,---,---,0.26,5.20,24.1,0.30,0.40,0.40
2024-09-13 12:00:00,Mompean,70.2,2.3,4.1,7.6,---,---,0.27,3.30,26.52,0.30,0.40,0.40
2024-09-13 13:00:00,Mompean,70.5,2.1,4.2,7.3,---,---,0.26,5.40,22.42,0.30,0.40,0.40
