Date,0.0,-1.0,-2.0,-3.0,-4.0,-5.0,
2016-08-09,0.21,0.38,0.36,,,,
2016-08-25,0.44,0.17,0.6,,,,
2016-08-30,1.67,1.67,2.4,,,,
2016-09-06,,0.85,1.52,,,,
2016-09-08,0.94,0.8,1.6,,,,
2016-09-22,0.56,0.75,0.82,1.12,,,
2016-09-29,0.46,0.83,1.22,1.3,,,
2016-10-06,0.88,1.07,1.01,0.85,,,
2016-10-14,3.5,5.62,7.8,8.8,8.55,,
2016-10-21,1.24,1.68,4.22,5.64,5.59,,
2016-10-28,2.05,6.62,9.99,11.16,10.81,,
2016-11-03,3.65,6.71,8.87,10.6,12.06,,
2016-11-11,1.16,2.24,5.21,7.24,8.37,,
2016-11-18,1.95,2.53,4.92,10.39,14.66,17.99,
2016-11-22,1.33,1.51,1.71,3.49,6.96,8.75,
2016-12-02,1.35,2.45,7.19,16.0,18.78,18.92,
2016-12-13,2.56,2.71,2.85,3.16,7.99,13.8,
2016-12-21,0.53,0.89,1.26,,,,
2017-01-12,4.78,7.67,11.56,13.97,23.34,,
2017-01-26,4.52,9.41,22.53,29.64,30.79,,
2017-02-03,2.17,3.56,7.63,11.45,15.03,,
2017-02-10,1.61,1.76,2.01,5.21,13.94,15.61,
2017-02-16,1.79,3.89,6.04,8.32,10.71,11.69,
2017-02-24,1.63,1.74,2.17,2.77,3.34,,
2017-03-02,0.73,1.11,2.29,4.01,5.28,,
2017-03-22,2.28,2.32,2.37,2.49,2.86,,
2017-03-30,3.32,3.3,3.26,3.41,3.51,,
2017-04-05,2.47,2.53,2.56,2.92,3.21,,
2017-04-12,3.27,3.38,3.42,3.47,3.51,,
2017-04-18,,,,,,,3.18
2017-04-25,2.91,2.97,3.04,3.24,3.23,,
2017-05-04,2.67,2.7,2.8,3.07,3.68,,
2017-05-10,2.93,2.95,2.98,3.27,4.27,4.46,
2017-05-19,0.27,0.38,0.41,0.43,0.82,,
2017-05-24,0.25,0.26,0.38,0.51,0.55,0.76,
2017-06-02,0.3,0.31,0.57,0.81,0.76,0.64,
2017-06-06,0.46,0.43,0.48,0.67,0.79,0.7,
2017-06-13,0.21,0.24,0.32,0.51,1.01,1.1,
2017-06-21,0.56,0.66,,1.34,1.18,1.14,
2017-06-30,0.18,0.35,0.64,1.04,1.18,1.02,
